wallet_address,cluster_id,root_address,louvain_community_id,obfuscation_disagreement
3nTiy6rvJXvz21fPrsFQto9kZqWZ,CLUSTER_0307,3nTiy6rvJXvz21fPrsFQto9kZqWZ,3,False
3nv653CCLJpgGhzzkju1JpnQQaf,CLUSTER_0308,3nv653CCLJpgGhzzkju1JpnQQaf,36,False
3ooJavP7zv84wWs5sHkveR2sLmkixMi8,CLUSTER_0309,3ooJavP7zv84wWs5sHkveR2sLmkixMi8,4,False
3pEw8qYEpEs2TBsoWUEbPcBGYcEV,CLUSTER_0310,3pEw8qYEpEs2TBsoWUEbPcBGYcEV,22,False
3pW6fB9KFGEkxJi1eh47JQWthK7vJcD8,CLUSTER_0311,3pW6fB9KFGEkxJi1eh47JQWthK7vJcD8,41,False
3ptTXXXAETXtw9nD8TgxL3JfgYxtVtHeWQ,CLUSTER_0035,3ptTXXXAETXtw9nD8TgxL3JfgYxtVtHeWQ,35,False
3qrbV2GpCFPj1wzGRYXkEfkXWX4AD6,CLUSTER_0312,3qrbV2GpCFPj1wzGRYXkEfkXWX4AD6,10,False
3rRCCunLfhybLaxcRATn3D1DEdEjxLjCBz,CLUSTER_0313,3rRCCunLfhybLaxcRATn3D1DEdEjxLjCBz,36,False
3rwfQLmEahPZmdYeGKc49mEENXMr9W,CLUSTER_0314,3rwfQLmEahPZmdYeGKc49mEENXMr9W,12,False
3s8vWVJAAnznko17KwB8dk8uG6b,CLUSTER_0315,3s8vWVJAAnznko17KwB8dk8uG6b,7,False
3ssni2V6qzzUtxUYFAwh7z2vKPHi,CLUSTER_0316,3ssni2V6qzzUtxUYFAwh7z2vKPHi,29,False
3tyxu6tEdJbgYN6FGQzNE9MR8QW,CLUSTER_0005,3Tk62XigK8QJnLgcA7oqsLkVV55coua,4,True
3uD73MrEtbB6mexKpF62jDecnhRYXWLiN,CLUSTER_0107,bc1qxgxgg6hjejg9caqp59uwk89smsuw34rnx3tppp,15,False
3uLbNqsE2hRrw1UGXyzAKGQvTb4iyo,CLUSTER_0317,3uLbNqsE2hRrw1UGXyzAKGQvTb4iyo,10,False
3uXCdnNUar8F3HSJv9cZp9jM87jTrs,CLUSTER_0318,3uXCdnNUar8F3HSJv9cZp9jM87jTrs,26,False
3uYDgCkztef2ku6hEd9zXDQ6ih9UHE6,CLUSTER_0226,bc1q7erycej56hudj00mnt8q8m3cscxnr840tcf870,15,False
3v2DFdJ2jYPUaqnGSJFy1t3HQr,CLUSTER_0005,3Tk62XigK8QJnLgcA7oqsLkVV55coua,3,True
3vNFfSYNubqG8Nuh88YQnhKa13cDNwJ,CLUSTER_0149,3KZPSnREY5HKirvwsYhkyGEn64hsd3yDw,22,False
3vdYySaNs6AWEVFs7XhMv7jmzLiCph,CLUSTER_0319,3vdYySaNs6AWEVFs7XhMv7jmzLiCph,35,False
3w4t8U3wbg5DhuRF2FiTRXVbDb5uYx,CLUSTER_0320,3w4t8U3wbg5DhuRF2FiTRXVbDb5uYx,10,False
3wvET9e7dw29AUp4ioyKGoYd4t,CLUSTER_0321,3wvET9e7dw29AUp4ioyKGoYd4t,30,False
3xgKvwPYHupNoS3uCWwAxY14fmsR7,CLUSTER_0322,3xgKvwPYHupNoS3uCWwAxY14fmsR7,38,False
3y9oo8HSH4kfXfbVqkxiEYhDfoAvaueyd,CLUSTER_0323,3y9oo8HSH4kfXfbVqkxiEYhDfoAvaueyd,3,False
3yebWXNvesUVPf4EC9cj7CVae1kp,CLUSTER_0324,3yebWXNvesUVPf4EC9cj7CVae1kp,0,False
3yt2WtZXX6PET5tgYmVnpu8PMJXSXRmdu,CLUSTER_0220,3yt2WtZXX6PET5tgYmVnpu8PMJXSXRmdu,40,False
3zbJ16jZToEt67FfpwKKnS9mX8pnS7h,CLUSTER_0325,3zbJ16jZToEt67FfpwKKnS9mX8pnS7h,20,False
bc1q03zj4ynqevsgmf37f4axlshxzmth9302eaf8xa,CLUSTER_0220,3yt2WtZXX6PET5tgYmVnpu8PMJXSXRmdu,40,False
bc1q0ms4qhk8nwh79xac5dujzpur02kkc50qqaa9xm,CLUSTER_0326,bc1q0ms4qhk8nwh79xac5dujzpur02kkc50qqaa9xm,10,False
bc1q20fq8xthsdwjn9yffad5rg7tsxlzjzymvxa6lwck03jm9s84ttxg3985r2,CLUSTER_0267,bc1q20fq8xthsdwjn9yffad5rg7tsxlzjzymvxa6lwck03jm9s84ttxg3985r2,6,False
bc1q20yguf0m9daym58h9vca49ywv0ultx44zwq6sm,CLUSTER_0005,3Tk62XigK8QJnLgcA7oqsLkVV55coua,3,True
bc1q25h4ejp9r8zddfqy597fdwdgsy4hjmv9wen6eg,CLUSTER_0327,bc1q25h4ejp9r8zddfqy597fdwdgsy4hjmv9wen6eg,10,False
bc1q2f3ll8akyz34jv97h8t634glh43qv9kzufdnmh,CLUSTER_0328,bc1q2f3ll8akyz34jv97h8t634glh43qv9kzufdnmh,11,False
bc1q2h08csd00xpd2ftx46fqtdvdr256sc4rk9mdaj,CLUSTER_0329,bc1q2h08csd00xpd2ftx46fqtdvdr256sc4rk9mdaj,31,False
bc1q2h7kxhgjcnl6ftfkyppf75crqf027gmrz0j4ye,CLUSTER_0005,3Tk62XigK8QJnLgcA7oqsLkVV55coua,3,True
bc1q2pqypmf0as9yyf2nu0uss40gl8v0kwa4mu6w6a,CLUSTER_0330,bc1q2pqypmf0as9yyf2nu0uss40gl8v0kwa4mu6w6a,31,False
bc1q2qquk2pe30vmyrutyqjal62gt09jggwf53rmkn,CLUSTER_0331,bc1q2qquk2pe30vmyrutyqjal62gt09jggwf53rmkn,4,False
bc1q2wp6rwxynpth45a46plf4xfhxurgypxpnlfzfn,CLUSTER_0332,bc1q2wp6rwxynpth45a46plf4xfhxurgypxpnlfzfn,32,False
bc1q2yjvf7z4sxu4wxjjzgvamcadkm2uzvum5tn7j7,CLUSTER_0333,bc1q2yjvf7z4sxu4wxjjzgvamcadkm2uzvum5tn7j7,7,False
bc1q387nfesr3plmtxlrlhqaldmw2cv6j4gcvmf3sua6cylcdeyqx3mpq7rwr6,CLUSTER_0005,3Tk62XigK8QJnLgcA7oqsLkVV55coua,3,True
bc1q3f5f4fpgnsvm8dlh2929ud778rt2gk6lazy773,CLUSTER_0229,3BvohhNfRqdeRDJxrz1kyoNRRLC85,22,False
bc1q3njuc84pxgex6kscrjqyqh40gqfc3dvswe5vhw0sdddqxlxp3s7xupwzej,CLUSTER_0334,bc1q3njuc84pxgex6kscrjqyqh40gqfc3dvswe5vhw0sdddqxlxp3s7xupwzej,31,False
bc1q3qzz8dnzseuk3kc0prfq5gkg2uc6yvylaz427z,CLUSTER_0335,bc1q3qzz8dnzseuk3kc0prfq5gkg2uc6yvylaz427z,6,False
bc1q3rrc6t6ph3lr6cflwt6wlc8ejtk59yxxptg32k,CLUSTER_0336,bc1q3rrc6t6ph3lr6cflwt6wlc8ejtk59yxxptg32k,8,False
bc1q3stgqma8ct8sf4nzdwu2zfavxktq9zpeza8z2s,CLUSTER_0337,bc1q3stgqma8ct8sf4nzdwu2zfavxktq9zpeza8z2s,2,False
bc1q4ndazpzu3vffmxjzwh2gffyxnfqum9he08tza4,CLUSTER_0338,bc1q4ndazpzu3vffmxjzwh2gffyxnfqum9he08tza4,19,False
bc1q4u90tu4jt2q4w2ygd7ynw0xqwud3v9cnfnjmpx,CLUSTER_0004,3kF96jYb26EbZihRTHsmARHDm6,35,False
bc1q4y9822h5x7hq93u7afpus76nlksmpyc0ep2fhd,CLUSTER_0339,bc1q4y9822h5x7hq93u7afpus76nlksmpyc0ep2fhd,3,False
bc1q535dwrjh65m675a44r27s6q5z55rk5qazfnprh,CLUSTER_0109,bc1q535dwrjh65m675a44r27s6q5z55rk5qazfnprh,31,False
bc1q596xd80dq98a2svckat7c0gnd5mkgedm0huazsknj3p3aqv6ygwdmr829v,CLUSTER_0340,bc1q596xd80dq98a2svckat7c0gnd5mkgedm0huazsknj3p3aqv6ygwdmr829v,32,False
bc1q5cnxshs63xhvjstrw3h7rlth8pe565830htrnq,CLUSTER_0341,bc1q5cnxshs63xhvjstrw3h7rlth8pe565830htrnq,35,False
bc1q5ecga0mfy2thwdvdcv7telcqkxkft2e23xxsmr820h0lp4ka0gnvr5gtar,CLUSTER_0342,bc1q5ecga0mfy2thwdvdcv7telcqkxkft2e23xxsmr820h0lp4ka0gnvr5gtar,0,False
bc1q5n0agy3r2wadtkrd9qx6wrnfa9sjyr9scl82dy,CLUSTER_0343,bc1q5n0agy3r2wadtkrd9qx6wrnfa9sjyr9scl82dy,18,False
bc1q5rsenvrtsq0hwywqz9dxrc9m9vtuzrnldqg2yv,CLUSTER_0344,bc1q5rsenvrtsq0hwywqz9dxrc9m9vtuzrnldqg2yv,31,False
bc1q5u5tc50wmgznqa7a3q9e2hl6egf4uvy33jfc7z,CLUSTER_0345,bc1q5u5tc50wmgznqa7a3q9e2hl6egf4uvy33jfc7z,33,False
bc1q63heu0g0v4eh6al3aj4zdm9g2w2ug7d60hp78z,CLUSTER_0008,12jLvospGn7srDpTJoE2CLsyHeQyYw7y,22,False
bc1q6flvtccmpv8424f7aqzvdgfj6sacht3s9l2lw6,CLUSTER_0346,bc1q6flvtccmpv8424f7aqzvdgfj6sacht3s9l2lw6,44,False
bc1q6j062ygxvgq2pxcvkfslj058gq26cp4d9ng5ep,CLUSTER_0347,bc1q6j062ygxvgq2pxcvkfslj058gq26cp4d9ng5ep,30,False
bc1q6lxzy6gepz4a35qah87zl9thcgwwwd54f9da8w,CLUSTER_0348,bc1q6lxzy6gepz4a35qah87zl9thcgwwwd54f9da8w,23,False
bc1q6lz5pklsntavc4p5223vgm7nyz4af54ykz352y,CLUSTER_0349,bc1q6lz5pklsntavc4p5223vgm7nyz4af54ykz352y,9,False
bc1q6qc5avjusxd6gf74vfduhz5ctyhavfl6qzks5h9tkx97w69p9cgud5nm9f,CLUSTER_0350,bc1q6qc5avjusxd6gf74vfduhz5ctyhavfl6qzks5h9tkx97w69p9cgud5nm9f,29,False
bc1q78lm7lhzylcsyydcsl6rv55k6ydckd8s25jdwg6ye4kh4lyuyueea9u8jn,CLUSTER_0351,bc1q78lm7lhzylcsyydcsl6rv55k6ydckd8s25jdwg6ye4kh4lyuyueea9u8jn,35,False
bc1q7erycej56hudj00mnt8q8m3cscxnr840tcf870,CLUSTER_0226,bc1q7erycej56hudj00mnt8q8m3cscxnr840tcf870,15,False
bc1q7fh65hyxyqlnnnn8qzcym059v098dla784xx97wnkmudcn6hv7j35kprwu,CLUSTER_0352,bc1q7fh65hyxyqlnnnn8qzcym059v098dla784xx97wnkmudcn6hv7j35kprwu,46,False
bc1q7gxrcavadt3rm6wyuryqkjnatgfxjkwrfl5tqmn8406r3v7jy2nmpqavpp,CLUSTER_0024,bc1qrvlcz6m8l56tteqe9qxdxh0tnfcseqfqlpm9xx,10,True
bc1q82vyhs4m4djdfnwy5j4xykuadac5j9z3h96yq2,CLUSTER_0353,bc1q82vyhs4m4djdfnwy5j4xykuadac5j9z3h96yq2,46,False
bc1q8chqmhg00ay8ym0sem7lx74x6rswum65j87fw4,CLUSTER_0005,3Tk62XigK8QJnLgcA7oqsLkVV55coua,4,True
bc1q8g3fwl702l09zdfaw539ccxs2srfnjy9cemn97,CLUSTER_0354,bc1q8g3fwl702l09zdfaw539ccxs2srfnjy9cemn97,0,False
bc1q8q79agvjxs0rau2uukhy9z459hphqy4g7lx435,CLUSTER_0355,bc1q8q79agvjxs0rau2uukhy9z459hphqy4g7lx435,10,False
bc1q8r6a5zme3esgam45u0cympyads8xnj4hzrqp4v,CLUSTER_0356,bc1q8r6a5zme3esgam45u0cympyads8xnj4hzrqp4v,4,False
bc1q8vr0jneg0mv54wqwlgrqxtsvxqzck0jlyudkr7xyxnrmqa9lztx7xdp3ax,CLUSTER_0267,bc1q20fq8xthsdwjn9yffad5rg7tsxlzjzymvxa6lwck03jm9s84ttxg3985r2,6,False
bc1q8zarqft7w48rq0q3v7szcqcc7e2wu79zn3f8vk,CLUSTER_0357,bc1q8zarqft7w48rq0q3v7szcqcc7e2wu79zn3f8vk,35,False
bc1q93wpwvfyaxla4c0kukaflku0mzw2e6p8xpemq4,CLUSTER_0358,bc1q93wpwvfyaxla4c0kukaflku0mzw2e6p8xpemq4,3,False
bc1q9d0ufsskuf4un0rxjeyc39cnk62zxspaffe2f2,CLUSTER_0359,bc1q9d0ufsskuf4un0rxjeyc39cnk62zxspaffe2f2,12,False
bc1q9fhrykkfxldcrq0dxp4j0apfqrrnjx4qyhgjtmcnsz6csk79cqhaam0k94,CLUSTER_0360,bc1q9fhrykkfxldcrq0dxp4j0apfqrrnjx4qyhgjtmcnsz6csk79cqhaam0k94,47,False
bc1q9jr2madpj24j884e59nfc9dz4nq42xh83mpjm8,CLUSTER_0361,bc1q9jr2madpj24j884e59nfc9dz4nq42xh83mpjm8,26,False
bc1q9rvd3nr9f9mxtut9ntvt9j9a2njhffc0acdxw3,CLUSTER_0005,3Tk62XigK8QJnLgcA7oqsLkVV55coua,4,True
bc1q9y2elfe3xjs6w2ym8vzp3rs9cepye28ucjv9fe,CLUSTER_0004,3kF96jYb26EbZihRTHsmARHDm6,35,False
bc1qa02e4ghl7m55jphxkcnxxx47ttff6r0ldt6dl2,CLUSTER_0362,bc1qa02e4ghl7m55jphxkcnxxx47ttff6r0ldt6dl2,5,False
bc1qa8q7r90nfvamz2mwdjyxcr0zvw2lz202wpr84qc6v54j4ycggah8glp2za,CLUSTER_0363,bc1qa8q7r90nfvamz2mwdjyxcr0zvw2lz202wpr84qc6v54j4ycggah8glp2za,3,False
bc1qa99azywevvutjl00frhffzl9egu5zkg4ul0hm4,CLUSTER_0364,bc1qa99azywevvutjl00frhffzl9egu5zkg4ul0hm4,7,False
bc1qamhpyx24s29a2tch5knx838lffxk2taegr4vl6,CLUSTER_0365,bc1qamhpyx24s29a2tch5knx838lffxk2taegr4vl6,41,False
bc1qapqtd5w6434dp3dju86hm7m4lkj7p7hz6p5a8p,CLUSTER_0366,bc1qapqtd5w6434dp3dju86hm7m4lkj7p7hz6p5a8p,10,False
bc1qc0myt6rxlcq60f9gkd58cseydau7s47wcksz2v,CLUSTER_0367,bc1qc0myt6rxlcq60f9gkd58cseydau7s47wcksz2v,48,False
bc1qc4e5atsdkdz4gml85m33rjx0je5ex7ne5nez49,CLUSTER_0226,bc1q7erycej56hudj00mnt8q8m3cscxnr840tcf870,15,False
bc1qc4yr5peptya2dxeutsg9a77fmewzc844vm3zvg,CLUSTER_0141,bc1qc4yr5peptya2dxeutsg9a77fmewzc844vm3zvg,22,False
bc1qc5xaay2j7ygtc0cwgw29restzaffl8vsjvc06m,CLUSTER_0368,bc1qc5xaay2j7ygtc0cwgw29restzaffl8vsjvc06m,15,False
bc1qc8mzdc6yhlnw6tc7cu65mu8lw4wfrmu4gjuhcs,CLUSTER_0015,bc1qeupad27zmn7vyucalvcjg4dtajmqf3twxtnd4n,31,False
bc1qc9ywvq8ql036wzhd4885tmc7k02dx5mmw5cp22,CLUSTER_0005,3Tk62XigK8QJnLgcA7oqsLkVV55coua,4,True
bc1qca53dhfkjdvr8uk053v7twcllkmezgmer9qt0x,CLUSTER_0369,bc1qca53dhfkjdvr8uk053v7twcllkmezgmer9qt0x,42,False
bc1qcd94h3my4dtzkpweesw5ff2gaxq5e6c7h0f5fd,CLUSTER_0370,bc1qcd94h3my4dtzkpweesw5ff2gaxq5e6c7h0f5fd,10,False
bc1qcdju74lv7czgz865rv2n023kwnr4j4qsz9gje3,CLUSTER_0371,bc1qcdju74lv7czgz865rv2n023kwnr4j4qsz9gje3,44,False
bc1qceqs7l6yapqhtu7r435uxh07ffsjwyk4jzvchd,CLUSTER_0372,bc1qceqs7l6yapqhtu7r435uxh07ffsjwyk4jzvchd,10,False
bc1qch7rptfmvnrcm06j3a9c5jxz9ze6n00sd9ulkz,CLUSTER_0373,bc1qch7rptfmvnrcm06j3a9c5jxz9ze6n00sd9ulkz,6,False
bc1qcmm7t7vrfy97e7597kae8j9fkyh77vl7pna78j,CLUSTER_0374,bc1qcmm7t7vrfy97e7597kae8j9fkyh77vl7pna78j,14,False
bc1qcr9gkh9re3fwv9j9mkf05q4rm6a4jjntpg865n,CLUSTER_0375,bc1qcr9gkh9re3fwv9j9mkf05q4rm6a4jjntpg865n,22,False
bc1qcx5zv5s92lap7fevvkxpveym8vyylvhl0ppvd7,CLUSTER_0146,bc1qcx5zv5s92lap7fevvkxpveym8vyylvhl0ppvd7,31,False
bc1qd2jf4txheqx54su4706nrm0d8ky3us4smrx4k4,CLUSTER_0111,1WcWPk4EWabgHoxAvJsMXbB7pgPpW4X3,12,True
bc1qd35gzthp2mtfr8ewxa3j0u65c8mm7e0a7rusyy,CLUSTER_0376,bc1qd35gzthp2mtfr8ewxa3j0u65c8mm7e0a7rusyy,39,False
bc1qd6rtj4gqum50rqktzyacglkvr70knu3a4x0jsh,CLUSTER_0377,bc1qd6rtj4gqum50rqktzyacglkvr70knu3a4x0jsh,7,False
bc1qd77wncqgay9ha39xwaeq3u0m29h4lfzayjerul,CLUSTER_0378,bc1qd77wncqgay9ha39xwaeq3u0m29h4lfzayjerul,18,False
bc1qd98xty2qkkxj28zfxx3k7e4j54d6xp0pgrwnj8,CLUSTER_0379,bc1qd98xty2qkkxj28zfxx3k7e4j54d6xp0pgrwnj8,5,False
bc1qdj276drqahn8zml7kgpens9hn7reyke9smfzkm,CLUSTER_0380,bc1qdj276drqahn8zml7kgpens9hn7reyke9smfzkm,22,False
bc1qdvpayjlleuldukmh2t6unyv5unnwte5cuz3vhu,CLUSTER_0381,bc1qdvpayjlleuldukmh2t6unyv5unnwte5cuz3vhu,48,False
bc1qdyd4tmlfu4gzd9tjtkl730t53ajhph4u9eseac,CLUSTER_0382,bc1qdyd4tmlfu4gzd9tjtkl730t53ajhph4u9eseac,10,False
bc1qegz4p7yfvk3edwgvaewcdxgxzzwyyhslfq8c5e,CLUSTER_0383,bc1qegz4p7yfvk3edwgvaewcdxgxzzwyyhslfq8c5e,3,False
bc1qeqmv6aqrs7c8w4ms4q5725mlh480het7704krv,CLUSTER_0384,bc1qeqmv6aqrs7c8w4ms4q5725mlh480het7704krv,29,False
bc1qetwd09gm3ew4ezvgmnlz6kqu72afmd5ayrt36w,CLUSTER_0385,bc1qetwd09gm3ew4ezvgmnlz6kqu72afmd5ayrt36w,18,False
bc1qeupad27zmn7vyucalvcjg4dtajmqf3twxtnd4n,CLUSTER_0015,bc1qeupad27zmn7vyucalvcjg4dtajmqf3twxtnd4n,31,False
bc1qexv9ldeu0guwqj770twd8yuy44tkw2wusr66pt,CLUSTER_0386,bc1qexv9ldeu0guwqj770twd8yuy44tkw2wusr66pt,6,False
bc1qey8nfmc9f0qdrv686w6e2cm9n7kzudjpj5rm0m,CLUSTER_0387,bc1qey8nfmc9f0qdrv686w6e2cm9n7kzudjpj5rm0m,22,False
bc1qfeh9jy7mn2pfznhrdrkv5kzpc6ksy4yhvy6ayzet59e6jvys50ekhqjye5,CLUSTER_0388,bc1qfeh9jy7mn2pfznhrdrkv5kzpc6ksy4yhvy6ayzet59e6jvys50ekhqjye5,19,False
bc1qfg5ra2eh3qrxsuxt6397f3alhyhhg9v65l9l2a,CLUSTER_0024,bc1qrvlcz6m8l56tteqe9qxdxh0tnfcseqfqlpm9xx,31,True
bc1qfg5zpexx8aee8k70pt29nug27dygzy4ztl7ssh,CLUSTER_0389,bc1qfg5zpexx8aee8k70pt29nug27dygzy4ztl7ssh,22,False
bc1qfgd70g3t9u3ap45l78l7jywqjusryt26gsm22q,CLUSTER_0390,bc1qfgd70g3t9u3ap45l78l7jywqjusryt26gsm22q,10,False
bc1qfgq8tjye8hf5wp4q3ms766j76k7yk3tpqvzmes,CLUSTER_0391,bc1qfgq8tjye8hf5wp4q3ms766j76k7yk3tpqvzmes,10,False
bc1qfju35h3pfx7p6mhs9tkar7ukzxx5qaxkaq866l,CLUSTER_0392,bc1qfju35h3pfx7p6mhs9tkar7ukzxx5qaxkaq866l,0,False
bc1qfu37mmwaxzg3qwnvu8p0xrld69zhax9y2n30ww,CLUSTER_0393,bc1qfu37mmwaxzg3qwnvu8p0xrld69zhax9y2n30ww,18,False
bc1qg8a3gqp5xte6te9dkjc6c78lh0x20yv09zmq32,CLUSTER_0005,3Tk62XigK8QJnLgcA7oqsLkVV55coua,12,True
bc1qgc7g0qnre5tarvxjhy87v2ly3thrlmnklhycax,CLUSTER_0394,bc1qgc7g0qnre5tarvxjhy87v2ly3thrlmnklhycax,22,False
bc1qgdm2hctv4wg68hp3cf37xq7s0ukx35dem2lyy0,CLUSTER_0395,bc1qgdm2hctv4wg68hp3cf37xq7s0ukx35dem2lyy0,2,False
bc1qgf9488yqef0lduxgqeg35phepu2fz7u4uv668j,CLUSTER_0396,bc1qgf9488yqef0lduxgqeg35phepu2fz7u4uv668j,47,False
bc1qgngsmhwynwsnylhzqqmfvgsnr0dsl2hyu9rf9p,CLUSTER_0127,bc1qqjnwkjarwtjpv6s00kneccyndgkg8yj4wad02llmehjc2nuc20ef45pwze,22,False
bc1qgqcjtw6jtvutl74cwxu8uy3fhr3hxz86cu5fan,CLUSTER_0397,bc1qgqcjtw6jtvutl74cwxu8uy3fhr3hxz86cu5fan,6,False
bc1qgrs9wmpnd47z08vh59vf8mj0ke7r9ylnq0edku,CLUSTER_0398,bc1qgrs9wmpnd47z08vh59vf8mj0ke7r9ylnq0edku,44,False
bc1qgwcj42020tggnu3sx8d380kwqfv84t3tl3twf8,CLUSTER_0005,3Tk62XigK8QJnLgcA7oqsLkVV55coua,12,True
bc1qhdnlu4zz4k8r8x33glg5jw6k428s2jyqeuwzym,CLUSTER_0101,1SzL2JPntLawzwZdQqekDC1YfMs8Tuvi,6,False
bc1qhfzt63tuh325djtlcy4u4d7zgya5w34u2aly25,CLUSTER_0399,bc1qhfzt63tuh325djtlcy4u4d7zgya5w34u2aly25,44,False
bc1qhredcuqxrpnkphv8xmpsf6h2n42fy48fp7ua5d,CLUSTER_0400,bc1qhredcuqxrpnkphv8xmpsf6h2n42fy48fp7ua5d,41,False
bc1qhwc9ctd48lpycvlatyt3hu02qlch49k5fwv7d4,CLUSTER_0401,bc1qhwc9ctd48lpycvlatyt3hu02qlch49k5fwv7d4,10,False
bc1qj3xj5dq763aac3mjac30wvn3dmg6jrtp24wl2u,CLUSTER_0027,bc1qqenxc87axtx68hrajeqc3sma3c3kjlwy9jm0pj,24,False
bc1qj6tm2ftsnnpz9xzuyf7ur2wsgewslze06h6hx8,CLUSTER_0402,bc1qj6tm2ftsnnpz9xzuyf7ur2wsgewslze06h6hx8,4,False
bc1qjhh8mh38xwsx42s2u95ean2hz732nz20vyl9xp,CLUSTER_0403,bc1qjhh8mh38xwsx42s2u95ean2hz732nz20vyl9xp,35,False
bc1qjnkjha7560ujl7ksurcvyqhz24kkgvfg2kxh9a,CLUSTER_0404,bc1qjnkjha7560ujl7ksurcvyqhz24kkgvfg2kxh9a,35,False
bc1qjpp0tj7zhsmcgssn854443jnu3qwuj2tlf9knf,CLUSTER_0405,bc1qjpp0tj7zhsmcgssn854443jnu3qwuj2tlf9knf,21,False
bc1qjq2ngd8njg36y328e6xn7zhlg0rm8w998r8fjn,CLUSTER_0406,bc1qjq2ngd8njg36y328e6xn7zhlg0rm8w998r8fjn,44,False
bc1qjx49snmclqme5mm5jyrwgmdkzm4wdx6cv9a4u0,CLUSTER_0407,bc1qjx49snmclqme5mm5jyrwgmdkzm4wdx6cv9a4u0,25,False
bc1qk03wg7z5lvuad2rhrn0g8nt2ccdunwn8hap7ts,CLUSTER_0408,bc1qk03wg7z5lvuad2rhrn0g8nt2ccdunwn8hap7ts,34,False
bc1qk0cecay0xs30dpgyxfftzn44xkmzyzgw3z8dvf,CLUSTER_0409,bc1qk0cecay0xs30dpgyxfftzn44xkmzyzgw3z8dvf,18,False
bc1qkwv495vna2ag74lu49ueut7qmckp22maate4jw,CLUSTER_0410,bc1qkwv495vna2ag74lu49ueut7qmckp22maate4jw,32,False
bc1qlv0nsp4vkdvqtfw3xuhdw9huhd6nyfls2ajvq5g9wjax6f06fj0h8eyf55,CLUSTER_0411,bc1qlv0nsp4vkdvqtfw3xuhdw9huhd6nyfls2ajvq5g9wjax6f06fj0h8eyf55,13,False
bc1qlz6qn7hav6z8826n6g8yh5cxkm8u07cdh6rnhj,CLUSTER_0187,1uzSauKViKZrw4Tjavs4NeK8zLW1sRNc,12,False
bc1qm99qc6s75u0jsgzy8c2csg7qj7xydqx7ejlaes,CLUSTER_0412,bc1qm99qc6s75u0jsgzy8c2csg7qj7xydqx7ejlaes,40,False
bc1qmkflz6dywaat7vvun336yljq3g8rhcaaplvfcm,CLUSTER_0413,bc1qmkflz6dywaat7vvun336yljq3g8rhcaaplvfcm,35,False
bc1qmlgdykkvwgsv30zkyrmvwzmzwwqekjnkpeam34q98ljv2xfraz8zlugzd7,CLUSTER_0414,bc1qmlgdykkvwgsv30zkyrmvwzmzwwqekjnkpeam34q98ljv2xfraz8zlugzd7,10,False
bc1qmm2mrd69w76w9mddfd03zjuskjjjvl9pc5qzlt,CLUSTER_0415,bc1qmm2mrd69w76w9mddfd03zjuskjjjvl9pc5qzlt,27,False
bc1qmtz3zrlspmtpk9gk973utwp8qyxrhy5zs6pgjl,CLUSTER_0416,bc1qmtz3zrlspmtpk9gk973utwp8qyxrhy5zs6pgjl,49,False
bc1qmy3guzzqsqjvja33l0ct8chfwsvs4men9sw974,CLUSTER_0417,bc1qmy3guzzqsqjvja33l0ct8chfwsvs4men9sw974,38,False
bc1qn7gkxw8tltu5pg776zx5lp2lex63j68cengll3,CLUSTER_0418,bc1qn7gkxw8tltu5pg776zx5lp2lex63j68cengll3,9,False
bc1qndrjpytlf0eyjpuux60rtmdjjue0hncswwwm2e4d8v37uh5mkjek3r3xnj,CLUSTER_0419,bc1qndrjpytlf0eyjpuux60rtmdjjue0hncswwwm2e4d8v37uh5mkjek3r3xnj,48,False
bc1qnmlsw5xpryma09aptxgnuwrp39qsz8wjdhu8r88dxuzjpdxn9twxtg2pjg,CLUSTER_0420,bc1qnmlsw5xpryma09aptxgnuwrp39qsz8wjdhu8r88dxuzjpdxn9twxtg2pjg,13,False
bc1qnppw8jana9sr7qrlax4suwkr8u9wzwztvrlk8q,CLUSTER_0421,bc1qnppw8jana9sr7qrlax4suwkr8u9wzwztvrlk8q,22,False
bc1qp3w7eeeaqw99efup6haguwcra5k2grenmapt33,CLUSTER_0422,bc1qp3w7eeeaqw99efup6haguwcra5k2grenmapt33,26,False
bc1qp78vvjad99t8vjzz6ex46eefg5yqd9hgxe4388xt7hvugpdee983vny2qg,CLUSTER_0423,bc1qp78vvjad99t8vjzz6ex46eefg5yqd9hgxe4388xt7hvugpdee983vny2qg,27,False
bc1qpl7y93exsdw9xdnfj7xm07tv0dndy70cdzaf339vff302kxaqmhtvdvhvf,CLUSTER_0424,bc1qpl7y93exsdw9xdnfj7xm07tv0dndy70cdzaf339vff302kxaqmhtvdvhvf,29,False
bc1qpl8met6m9jekaqk7jjxlu0f0z88sqaxykam2qj,CLUSTER_0425,bc1qpl8met6m9jekaqk7jjxlu0f0z88sqaxykam2qj,14,False
bc1qpq86n80r7wgtn7kc9fjajav7xj68kf4eejp34z5qd0dtuwy9s5nacw6j28,CLUSTER_0005,3Tk62XigK8QJnLgcA7oqsLkVV55coua,12,True
bc1qpwcafq8lagrhq3mxa78mm8nvr0zqc5wrrghdv4,CLUSTER_0426,bc1qpwcafq8lagrhq3mxa78mm8nvr0zqc5wrrghdv4,7,False
bc1qq269hreqdp2ghjqlvuxhyyypl8ly4pv5r4npzc,CLUSTER_0427,bc1qq269hreqdp2ghjqlvuxhyyypl8ly4pv5r4npzc,33,False
