wallet_address,tx_count,in_degree,out_degree,degree_ratio,fanin_count,fanout_count,total_received_amount,total_sent_amount,net_balance,turnover_ratio,avg_hop_interval_mins,median_hop_interval_mins,min_hop_interval_mins,max_hop_interval_mins,min_drain_minutes,wallet_age_hours,forwarded_pct_10m,forwarded_pct_30m,forwarded_pct_60m,forwarded_pct_120m,peel_skim_ratio,peel_signal,transient_velocity,velocity_drain_score,fanout_burst_signal,fanin_burst_signal,is_peel_chain_node,is_mixer_hub,is_mixer_intermediate,is_rapid_cashout_node,unique_counterparties,unique_ips_count,unique_countries_count,unique_asns_count,dominant_country,dominant_asn,timestamp_entropy,betweenness_centrality,pagerank,ground_truth_label,is_planted_anomaly
1YszRBNqWndmFeamQZ4PKM2q25mSa,2,1,1,1.0,1,1,2.82043847,2.82043847,0.0,1.0,4.8,4.8,4.8,4.8,4.8,0.08,1.0,1.0,1.0,1.0,0.0,0.0,7.6923,1.7241,5.5556,5.5556,1.0,0.0,1.0,1.0,2,4,4,4,China,AS3320,0.0,3e-06,0.001188,rapid_cashout,1
1ZLN7varfeBetvhHcPFGc2TK41Z69yMmpQ,2,1,1,1.0,1,1,0.55620682,0.55620682,0.0,1.0,70.8,70.8,70.8,70.8,70.8,1.18,0.0,0.0,0.0,1.0,0.0,0.0,0.813,0.0,0.7812,0.7812,0.0,0.0,1.0,0.0,2,4,2,3,China,AS4134,0.2181,0.0,0.000673,mixer,1
1ZhhQmtatk9CukPv96UATewxkYEGw,1,0,1,1.0,0,1,0.0,5.012669,-5.012669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS4134,0.0,0.0,0.000642,rapid_cashout,1
1a1t8vroBUU6PdYo98Wr4WzZFkqMEG,2,1,1,1.0,1,1,0.21668897,0.21668897,0.0,1.0,64.86,64.86,64.86,64.86,64.86,1.08,0.0,0.0,0.0,1.0,0.0,0.0,0.885,0.0,0.8475,0.8475,0.0,0.0,1.0,0.0,2,4,4,4,Brazil,AS13285,0.2181,0.0,0.00065,mixer,1
1aNuf27KJPqx6D43h4fTZ6xMxoz,1,0,1,1.0,0,1,0.0,12.18370944,-12.18370944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2,Germany,AS3320,0.0,0.0,0.000642,normal,0
1aYw4ikrdG1Fz4n3cWoJqpvPczeeCb,2,1,1,1.0,1,1,1.01777752,1.01777752,0.0,1.0,68.55,68.55,68.55,68.55,68.55,1.14,0.0,0.0,0.0,1.0,0.0,0.0,0.8403,0.0,0.8065,0.8065,0.0,0.0,1.0,0.0,2,4,4,4,Brazil,AS25513,0.2181,3e-06,0.000699,mixer,1
1aaoupAKn1h8r9hHGWvMTo5qf7xeP,5,2,3,1.5,3,6,11.25697224,9.74841248,1.50855976,0.866,6868.65,7543.55,1.4,12386.08,1.4,457.91,0.0054,0.0054,0.0054,0.0054,0.0,0.0,0.0019,0.0225,0.0131,0.0066,0.0,0.0,0.0,0.0,8,10,6,8,India,AS12714,0.4192,0.006535,0.00354,normal,0
1b9hM8YZfsuCn99nicDExYSc7jCobQVAXJ,4,2,2,1.0,2,3,14.62632078,4.10335377,10.52296701,0.2805,7901.99,2733.05,1137.01,19835.91,0.0,395.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0076,0.0051,0.0,0.0,0.0,0.0,5,8,7,7,Singapore,AS1221,0.4362,0.00433,0.001436,normal,0
1cJun1xvePcN666nNpJ4xzoL1F,4,2,2,1.0,2,2,2.57202709,13.2022055,-10.63017841,0.1948,12459.11,14701.15,5.13,22671.04,5.13,622.96,0.4342,0.4342,0.4342,0.4342,0.0,0.0,0.0003,0.7083,0.0032,0.0032,0.0,0.0,0.0,0.0,4,8,6,7,Germany,AS24940,0.3272,0.001706,0.001118,normal,0
1cWZtpuDrcGeQYM8fAqnb7mxqqKnpwo,2,0,2,2.0,0,2,0.0,4.23642063,-4.23642063,0.0,31356.96,31356.96,31356.96,31356.96,0.0,522.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,2,4,3,4,Russia,AS25513,0.2181,0.0,0.000642,normal,0
1ceSW2yvKuenQinEL3pkGBZ5qYALSJ2,1,0,1,1.0,0,1,0.0,2.820743,-2.820743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS3320,0.0,0.0,0.000642,rapid_cashout,1
1cvrUVkqbZgbn8LhyXc4dwsbEvKECyCLgH,2,1,1,1.0,1,1,3.45090378,3.45090378,0.0,1.0,79.25,79.25,79.25,79.25,79.25,1.32,0.0,0.0,0.0,1.0,0.0,0.0,0.7299,0.0,0.7042,0.7042,0.0,0.0,1.0,0.0,2,4,4,4,Australia,AS13335,0.2181,0.0,0.000764,mixer,1
1dCdHMfyexWhK7MUafRkqHroX29fCkAHFq,1,1,0,0.0,1,0,4.24684992,0.0,4.24684992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS1221,0.0,0.0,0.003118,peel_chain,1
1dKxayRPvr9fsmksiBwjhcaDgG987SnN,2,1,1,1.0,1,1,12.62644186,12.62644186,0.0,1.0,5.87,5.87,5.87,5.87,5.87,0.1,1.0,1.0,1.0,1.0,0.0,0.0,6.6667,1.4556,5.0,5.0,1.0,0.0,1.0,1.0,2,4,4,4,China,AS3356,0.0,3e-06,0.001188,rapid_cashout,1
1enXQQdYyPLpbnSnYEf5vaVbTZpBx57pmN,2,1,1,1.0,1,1,5.55607081,5.55607081,0.0,1.0,7.46,7.46,7.46,7.46,7.46,0.12,1.0,1.0,1.0,1.0,0.0671,6.71,5.8824,1.182,4.5455,4.5455,1.0,0.0,1.0,1.0,2,4,4,4,Australia,AS13335,0.0,9e-06,0.001188,peel_chain,1
1enc11oRUKYdBUDTcnnwumChtsiQUeLQLt,1,0,1,1.0,0,1,0.0,1.33727204,-1.33727204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,India,AS133982,0.0,0.0,0.000642,normal,0
1erzuHqQtv3e56oiGkQZKcPhTr,2,1,1,1.0,1,1,0.3322108,0.3322108,0.0,1.0,16.99,16.99,16.99,16.99,16.99,0.28,0.0,1.0,1.0,1.0,0.0509,5.09,3.0303,0.5559,2.6316,2.6316,1.0,0.0,1.0,0.0,2,4,4,4,Australia,AS2856,0.0,3e-06,0.000653,mixer,1
1f4et9btzosZ1HqHku5a1WD8iFzbzKFA,1,1,0,0.0,1,0,11.27279729,0.0,11.27279729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Brazil,AS133982,0.0,0.0,0.002047,rapid_cashout,1
1fGTnd6EiDcjcTRbYUZLKp9rVXAPQfa5,10,0,10,10.0,0,10,0.0,10.757693,-10.757693,0.0,0.34,0.35,0.02,0.8,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6667,0.0,0.0,1.0,0.0,0.0,10,20,7,15,Brazil,AS12389,0.0,0.0,0.000642,mixer,1
1fRTw1r9UckKu4HN4wBEampA2Gv,2,1,1,1.0,1,1,0.20144731,0.20144731,0.0,1.0,53.95,53.95,53.95,53.95,53.95,0.9,0.0,0.0,1.0,1.0,0.0,0.0,1.0526,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,4,4,4,China,AS13285,0.2181,0.0,0.000649,mixer,1
1frfcT3i3VTcsnszCMSoSjmqft6LdgmSuM,1,1,0,0.0,1,0,7.33785062,0.0,7.33785062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Russia,AS12714,0.0,0.0,0.002047,rapid_cashout,1
1g5CziLSc23BQnrZ8FPDRSXCheN,2,1,1,1.0,1,3,3.64371828,1.99503184,1.64868644,0.5475,22597.11,22597.11,22597.11,22597.11,0.0,376.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.008,0.0027,0.0,0.0,0.0,0.0,4,4,4,4,Nigeria,AS29465,0.2181,8e-05,0.001725,normal,0
1g5dTFmDaNj3DNKzHDRtb5HftJ6HKCVm7V,1,1,0,0.0,1,0,3.4500923,0.0,3.4500923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,India,AS133982,0.0,0.0,0.000924,normal,0
1gDe5BJo9WdChDdE9VRatpgVeJus,1,1,0,0.0,1,0,5.98131235,0.0,5.98131235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,1,2,United States,AS7018,0.0,0.0,0.00139,normal,0
1gXCASiymHMBU1crY8Uq5gAcRtdKAjKLg,1,1,0,0.0,1,0,0.51326927,0.0,0.51326927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,United Kingdom,AS16509,0.0,0.0,0.000687,normal,0
1gfapw7E2tZvD4puJQ9wJV6t8TfkwRk,7,3,4,1.3333333333333333,3,4,2.37887456,23.45439285,-21.07551829,0.1014,5358.92,4246.9,26.42,14427.62,26.42,535.89,0.0,0.0388,0.2348,0.2348,0.0,0.0,0.0002,0.0142,0.0075,0.0056,0.0,0.0,0.0,0.0,6,14,8,11,Germany,AS24940,0.4018,0.010463,0.001718,normal,0
1gr5pSbWSKrJe2rQ9pv5TVcTHYby,1,1,0,0.0,1,0,1.03437451,0.0,1.03437451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,China,AS4837,0.0,0.0,0.000732,normal,0
1gucJY1HRaeTSDUuoA5WdLpkgEC2FUr5,8,4,4,1.0,4,4,18.2083518,11.68973057,6.51862123,0.642,4047.96,3710.91,1.19,8822.0,1.19,472.26,0.1026,0.1026,0.1026,0.1026,0.0,0.0,0.0014,0.4685,0.0085,0.0085,0.0,0.0,0.0,0.0,8,16,8,13,India,AS1221,0.4702,0.036578,0.003584,normal,0
1gz6QLrFCTRHFvSrY3zqyvrAVD,7,1,6,6.0,1,14,3.22009173,25.08297964,-21.86288791,0.1284,6438.82,5435.61,558.79,14827.55,558.79,643.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0217,0.0016,0.0,0.0,0.0,0.0,15,14,8,11,China,AS13335,0.55,0.005726,0.001395,normal,0
1hDrBqjtLgnGwrEH9LpsbFxU4PeD3z,2,1,1,1.0,2,2,0.47638164,2.80183228,-2.32545064,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.4,10.0,20.0,20.0,1.0,0.0,0.0,0.0,4,2,2,2,Brazil,AS28573,0.0,0.00014,0.000658,normal,0
1havNy8PjJ8VZTDPQLpP3PS13jt6dG1,1,1,0,0.0,1,0,12.30808052,0.0,12.30808052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS12389,0.0,0.0,0.002383,rapid_cashout,1
1iFSvX56cehL9ao92dof4CmHQSN,15,15,0,0.0,15,0,14.43133783,0.0,14.43133783,0.0,4.05,2.27,0.39,20.94,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4231,0.0,1.0,0.0,0.0,15,30,10,21,Germany,AS12389,0.0771,0.0,0.009295,mixer,1
1iMhQknM9VBtpKCKUZg7Ap1JPiDWXa,2,1,1,1.0,1,1,5.71308564,2.51295512,3.20013052,0.4399,1.14,1.14,1.14,1.14,1.14,0.02,0.4399,0.4399,0.4399,0.4399,0.0,0.0,6.2843,2.0556,8.3333,8.3333,0.0,0.0,0.0,0.0,2,4,3,4,India,AS12714,0.0,0.000103,0.001443,normal,0
1iNhh8oZ3WYzedEvjxrJzBLsCNm6,9,4,5,1.25,4,7,6.74151886,28.02463065,-21.28311179,0.2406,4783.04,2304.04,0.32,16715.3,0.32,637.74,0.6471,0.6471,0.6471,0.6471,0.0,0.0,0.0004,4.9023,0.011,0.0063,0.0,0.0,0.0,0.0,11,18,9,12,Nigeria,AS27699,0.5277,0.014644,0.001327,normal,0
1iPQ9gtrtnDohTZv88TXZKkSptRuS,5,1,4,4.0,1,4,5.34606814,14.52219158,-9.17612344,0.3681,7019.99,1322.93,284.13,25149.99,1937.22,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0085,0.0021,0.0,0.0,0.0,0.0,5,10,7,10,Australia,AS12389,0.5064,0.001171,0.001358,normal,0
1iT4Zmt5JSMcNQzFkWvfDw12MqMLnEUUo2,1,1,0,0.0,1,0,0.04191482,0.0,0.04191482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Nigeria,AS29465,0.0,0.0,0.000648,normal,0
1iqHopjTpT2vZTmk81m7UcXAT5ZKirqC2,2,2,0,0.0,2,0,1.4843999,0.0,1.4843999,0.0,3354.64,3354.64,3354.64,3354.64,0.0,55.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357,0.0,0.0,0.0,0.0,2,4,4,4,China,AS4134,0.2181,0.0,0.002318,normal,0
1jNP7ba1hEzpgTjxUrmxcB1snQ,1,0,1,1.0,0,2,0.0,3.93770134,-3.93770134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,Germany,AS3209,0.0,0.0,0.000642,normal,0
1jh6VhnTfS2C9pCyyRXcGxXZdaDTuU,7,5,2,0.4,5,4,27.0125835,7.06451389,19.94806961,0.2615,5940.8,5240.23,467.5,13592.51,1379.03,594.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0067,0.0084,0.0,0.0,0.0,0.0,8,14,8,12,China,AS13335,0.4877,0.011608,0.004301,normal,0
1jy8ExeUvX5LHjqSn7JkCcuvfyRRR4B,1,1,0,0.0,1,0,5.36399035,0.0,5.36399035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Brazil,AS18881,0.0,0.0,0.001652,rapid_cashout,1
1k1MkBRyXSQq1LSAhumUXpJpxhzTjQ,1,0,1,1.0,0,3,0.0,3.37490124,-3.37490124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3,2,2,2,Nigeria,AS29465,0.0,0.0,0.000642,normal,0
1k3JNyh8ySPyoiBz38HBEx6zKzf,1,1,0,0.0,3,0,5.56812309,0.0,5.56812309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,3,2,2,2,Brazil,AS28573,0.0,0.0,0.001054,normal,0
1kJnLGJrUsaw5tWsPJ4r8CQauTKin,2,1,1,1.0,1,1,5.1312185,5.1312185,0.0,1.0,13.49,13.49,13.49,13.49,13.49,0.22,0.0,1.0,1.0,1.0,0.0635,6.35,3.7037,0.6901,3.125,3.125,1.0,0.0,1.0,1.0,2,4,4,4,China,AS16509,0.0,3.4e-05,0.002383,peel_chain,1
1kZP5wccCjxTbuWo3ZCpsDjxjpx,2,2,0,0.0,2,0,18.9499895,0.0,18.9499895,0.0,35352.0,35352.0,35352.0,35352.0,0.0,589.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,2,4,4,4,Germany,AS17547,0.2181,0.0,0.004988,normal,0
1krn6ciaYKzzmJ255UN4ETkCeB4AfpP,1,0,1,1.0,0,2,0.0,2.6953711,-2.6953711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,2,2,2,2,Nigeria,AS12389,0.0,0.0,0.000642,normal,0
1m8P1rS68RL3cvfQs1bCZ4FKLmB,2,1,1,1.0,3,1,9.37144057,4.05953912,5.31190145,0.4332,18469.25,18469.25,18469.25,18469.25,0.0,307.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0032,0.0097,0.0,0.0,0.0,0.0,4,4,2,3,Singapore,AS36873,0.2181,0.000669,0.003109,normal,0
1mQv18L37NvUfnDhBpJ5k2c88kQ1d,3,1,2,2.0,3,3,5.74292247,3.66599466,2.07692781,0.6384,5480.41,5480.41,9.0,10951.83,9.0,182.68,0.568,0.568,0.568,0.568,0.0,0.0,0.0035,0.568,0.0164,0.0164,0.0,0.0,0.0,0.0,6,6,4,5,Germany,AS16509,0.2003,0.004079,0.004269,normal,0
1mg5mKnSFhBRfAsjRGTVKAuZ25QY9c2N,2,1,1,1.0,1,1,1.63006147,1.63006147,0.0,1.0,51.0,51.0,51.0,51.0,51.0,0.85,0.0,0.0,1.0,1.0,0.0,0.0,1.1111,0.0,1.0526,1.0526,0.0,0.0,1.0,0.0,2,4,4,4,China,AS17547,0.2181,0.0,0.000697,mixer,1
1nBGhkvxki68avckzwW5GuSU7CgcC3o9j,1,1,0,0.0,1,0,0.15122763,0.0,0.15122763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS13335,0.0,0.0,0.000717,normal,0
1nR4PzXyr1igYGe7STxsGWBusJec,6,4,2,0.5,4,2,5.88624715,8.22257238,-2.33632523,0.7159,6661.45,5655.79,1.87,17105.2,1.87,555.12,0.0281,0.0281,0.0281,0.0281,0.0,0.0,0.0013,0.0979,0.0036,0.0072,0.0,0.0,0.0,0.0,6,12,9,11,Brazil,AS12389,0.4911,0.001587,0.001827,normal,0
1nVypTXgPaQzVXqgUyGa7ducmq7oKx,3,2,1,0.5,1,1,14.54530819,5.19434608,9.35096211,0.3571,503.17,503.17,0.0,1006.34,0.0,16.77,0.0631,0.0631,0.0631,0.0631,0.0,0.0,0.0212,0.631,0.0593,0.0593,0.0,0.0,0.0,0.0,2,4,4,4,Australia,AS133982,0.2003,3e-06,0.001107,normal,0
1oARHSsssNoVzKMxuVqgKkcyGSJRApai,1,0,1,1.0,0,1,0.0,12.626454,-12.626454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,China,AS4837,0.0,0.0,0.000642,rapid_cashout,1
1oaPFyahg9mFVgLym4M9Y7VKZeMt,2,1,1,1.0,1,1,4.28122704,4.28122704,0.0,1.0,2.87,2.87,2.87,2.87,2.87,0.05,1.0,1.0,1.0,1.0,0.0329,3.29,10.0,2.584,6.6667,6.6667,1.0,0.0,1.0,1.0,2,4,3,4,Nigeria,AS29465,0.0,6e-06,0.001188,peel_chain,1
1ocdXH5NKpyrfBkxBXBxZ8PQyxaQBLcb,1,0,1,1.0,0,1,0.0,13.455626,-13.455626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS13335,0.0,0.0,0.000642,rapid_cashout,1
1pACYFm3avYRJ3xs9uDRii7NBZBbFApb6,1,0,1,1.0,0,3,0.0,1.34484518,-1.34484518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3,2,2,2,Australia,AS13335,0.0,0.0,0.000642,normal,0
1pLRfWcr72aP7mr3H2A4kqn18nnwtm,6,5,1,0.2,6,1,13.62575991,3.998524,9.62723591,0.2935,7497.02,4125.81,1740.04,23150.57,0.0,624.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0016,0.0096,0.0,0.0,0.0,0.0,7,12,7,12,Australia,AS1221,0.5638,0.004592,0.00229,normal,0
1pY1hWPidiZdYTCuFfVJo7MYCnYLQq,1,1,0,0.0,1,0,1.04851013,0.0,1.04851013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,India,AS17547,0.0,0.0,0.000966,normal,0
1pfAaJCiTCzSpcFLaVT36evMqnPprRBc,2,1,1,1.0,1,1,0.80807484,0.80807484,0.0,1.0,9.99,9.99,9.99,9.99,9.99,0.17,1.0,1.0,1.0,1.0,0.0329,3.29,4.5455,0.9099,3.7037,3.7037,1.0,0.0,1.0,1.0,2,4,4,4,China,AS3216,0.2181,9e-06,0.002047,peel_chain,1
1pq8mFmSj2TmXyUgKKd3wXFeCtsD7d,1,0,1,1.0,0,1,0.0,4.57394,-4.57394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Nigeria,AS36873,0.0,0.0,0.000642,peel_chain,1
1psjTxQ3doGvWQBoL3cY2cskDf1mepU,1,0,1,1.0,0,1,0.0,7.787073,-7.787073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,2,2,2,Germany,AS133982,0.0,0.0,0.000642,rapid_cashout,1
1pyhJVBtdLikh4WW9xCXYVLYr4XP5,1,1,0,0.0,1,0,8.7217552,0.0,8.7217552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,Australia,AS18881,0.0,0.0,0.002047,rapid_cashout,1
1pz1BwvTzaHZC3RybUP7BMo4rHYGnvgC,2,1,1,1.0,1,1,1.91759529,1.91759529,0.0,1.0,62.51,62.51,62.51,62.51,62.51,1.04,0.0,0.0,0.0,1.0,0.0,0.0,0.9174,0.0,0.8772,0.8772,0.0,0.0,1.0,0.0,2,4,3,4,Singapore,AS17547,0.2181,0.0,0.00071,mixer,1
1q5tY6pwbFDwFfkCfkgWvB7GAReLqU9gt,4,3,1,0.3333333333333333,3,1,14.87945048,5.14216431,9.73728617,0.3456,7480.11,8630.47,0.66,13809.21,0.66,374.01,0.3456,0.3456,0.3456,0.3456,0.0,0.0,0.0009,2.0819,0.0027,0.008,0.0,0.0,0.0,0.0,4,8,7,8,India,AS13335,0.2181,1.1e-05,0.002285,normal,0
1q8Sw5BNDwmg4fDkydcLmFnHf4AgC,1,1,0,0.0,1,0,0.93264104,0.0,0.93264104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,China,AS4134,0.0,0.0,0.000686,normal,0
1qJjKYDgotMyH2zdqaPbskhK2R,1,1,0,0.0,1,0,6.17265067,0.0,6.17265067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,2,2,India,AS133982,0.0,0.0,0.002047,peel_chain,1
1qLWKi1VAAeyFjYZ7gu8M6ApFRCP2t,2,2,0,0.0,2,0,5.62865531,0.0,5.62865531,0.0,1356.38,1356.38,1356.38,1356.38,0.0,22.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0881,0.0,0.0,0.0,0.0,2,4,4,4,Australia,AS13335,0.2181,0.0,0.005508,normal,0
1qXZxJLwfe4NpQNr9Bi7FUmSUc4iH,2,1,1,1.0,1,1,11.6482241,11.6482241,0.0,1.0,3.82,3.82,3.82,3.82,3.82,0.06,1.0,1.0,1.0,1.0,0.0468,4.68,9.0909,2.0747,6.25,6.25,1.0,0.0,1.0,1.0,2,4,3,4,Russia,AS25513,0.0,6e-06,0.001188,rapid_cashout,1
1qZ8quP8Q1iabFY2fnczLozL6acQ4wRn,4,1,3,3.0,1,3,1.05077313,12.95339014,-11.90261701,0.0811,5327.54,2718.96,2481.92,10781.73,2481.92,266.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0113,0.0038,0.0,0.0,0.0,0.0,4,8,5,7,Australia,AS12389,0.4362,0.002208,0.002043,normal,0
1qdGZxC6Sdb2iv5Pk8TdMEuJYFnnmfGw,2,1,1,1.0,1,1,2.03937206,2.03937206,0.0,1.0,33.06,33.06,33.06,33.06,33.06,0.55,0.0,0.0,1.0,1.0,0.0,0.0,1.6667,0.0,1.5385,1.5385,0.0,0.0,1.0,0.0,2,4,4,4,Brazil,AS27699,0.0,0.0,0.000708,mixer,1
1qen8Hqh9hT15FqYjX7HJ3RoT7u,2,1,1,1.0,1,1,4.34833592,4.34833592,0.0,1.0,8.71,8.71,8.71,8.71,8.71,0.15,1.0,1.0,1.0,1.0,0.077,7.7,5.0,1.0299,4.0,4.0,1.0,0.0,1.0,1.0,2,4,4,4,Brazil,AS2856,0.0,2.3e-05,0.002383,peel_chain,1
1qgWArxzttEe5xoTuT3DiLSfRm,1,1,0,0.0,1,0,1.49626871,0.0,1.49626871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1,2,1,2,Russia,AS25513,0.0,0.0,0.002716,normal,0
1qhcze1pJfw877ZGciCdGVur6RH1mdGjY,2,1,1,1.0,1,1,0.82415163,4.28247605,-3.45832442,0.1924,21310.35,21310.35,21310.35,21310.35,0.0,355.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0028,0.0028,0.0,0.0,0.0,0.0,2,4,4,4,Australia,AS18881,0.2181,0.00043,0.001045,normal,0
1rbs6LsNURXXiLL34WajrcrGWPgLpm,7,3,4,1.3333333333333333,3,8,6.1144446,9.14324733,-3.02880273,0.6687,7033.95,6870.79,1.19,14926.16,1.19,703.4,0.7638,0.7638,0.7638,0.7638,0.0,0.0,0.001,3.4877,0.0114,0.0043,0.0,0.0,0.0,0.0,11,14,7,13,Australia,AS1221,0.4018,0.037521,0.003055,normal,0
